entity,cluster_id,source_path
org.apache.lucene.codecs.simpletext.SimpleTextPointsWriter,4,/scratch/hpc-prf-dssecs/group4/src/lucene/lucene/codecs/src/java/org/apache/lucene/codecs/simpletext/SimpleTextPointsWriter.java
org.apache.lucene.codecs.simpletext.SimpleTextPostingsFormat,4,/scratch/hpc-prf-dssecs/group4/src/lucene/lucene/codecs/src/java/org/apache/lucene/codecs/simpletext/SimpleTextPostingsFormat.java
org.apache.lucene.codecs.simpletext.SimpleTextSegmentInfoFormat,4,/scratch/hpc-prf-dssecs/group4/src/lucene/lucene/codecs/src/java/org/apache/lucene/codecs/simpletext/SimpleTextSegmentInfoFormat.java
org.apache.lucene.codecs.simpletext.SimpleTextSkipReader,4,/scratch/hpc-prf-dssecs/group4/src/lucene/lucene/codecs/src/java/org/apache/lucene/codecs/simpletext/SimpleTextSkipReader.java
org.apache.lucene.codecs.simpletext.SimpleTextSkipWriter,4,/scratch/hpc-prf-dssecs/group4/src/lucene/lucene/codecs/src/java/org/apache/lucene/codecs/simpletext/SimpleTextSkipWriter.java
org.apache.lucene.codecs.simpletext.SimpleTextStoredFieldsFormat,4,/scratch/hpc-prf-dssecs/group4/src/lucene/lucene/codecs/src/java/org/apache/lucene/codecs/simpletext/SimpleTextStoredFieldsFormat.java
org.apache.lucene.codecs.simpletext.SimpleTextStoredFieldsReader,4,/scratch/hpc-prf-dssecs/group4/src/lucene/lucene/codecs/src/java/org/apache/lucene/codecs/simpletext/SimpleTextStoredFieldsReader.java
org.apache.lucene.codecs.simpletext.SimpleTextStoredFieldsWriter,4,/scratch/hpc-prf-dssecs/group4/src/lucene/lucene/codecs/src/java/org/apache/lucene/codecs/simpletext/SimpleTextStoredFieldsWriter.java
org.apache.lucene.codecs.simpletext.SimpleTextTermVectorsFormat,4,/scratch/hpc-prf-dssecs/group4/src/lucene/lucene/codecs/src/java/org/apache/lucene/codecs/simpletext/SimpleTextTermVectorsFormat.java
org.apache.lucene.codecs.simpletext.SimpleTextTermVectorsReader,4,/scratch/hpc-prf-dssecs/group4/src/lucene/lucene/codecs/src/java/org/apache/lucene/codecs/simpletext/SimpleTextTermVectorsReader.java
org.apache.lucene.codecs.simpletext.SimpleTextTermVectorsWriter,4,/scratch/hpc-prf-dssecs/group4/src/lucene/lucene/codecs/src/java/org/apache/lucene/codecs/simpletext/SimpleTextTermVectorsWriter.java
org.apache.lucene.codecs.simpletext.SimpleTextUtil,4,/scratch/hpc-prf-dssecs/group4/src/lucene/lucene/codecs/src/java/org/apache/lucene/codecs/simpletext/SimpleTextUtil.java
org.apache.lucene.codecs.uniformsplit.BlockLine,5,/scratch/hpc-prf-dssecs/group4/src/lucene/lucene/codecs/src/java/org/apache/lucene/codecs/uniformsplit/BlockLine.java
org.apache.lucene.codecs.uniformsplit.DeltaBaseTermStateSerializer,5,/scratch/hpc-prf-dssecs/group4/src/lucene/lucene/codecs/src/java/org/apache/lucene/codecs/uniformsplit/DeltaBaseTermStateSerializer.java
org.apache.lucene.codecs.uniformsplit.sharedterms.STBlockLine,5,/scratch/hpc-prf-dssecs/group4/src/lucene/lucene/codecs/src/java/org/apache/lucene/codecs/uniformsplit/sharedterms/STBlockLine.java
org.apache.lucene.codecs.blockterms.package-info,6,/scratch/hpc-prf-dssecs/group4/src/lucene/lucene/codecs/src/java/org/apache/lucene/codecs/blockterms/package-info.java
org.apache.lucene.codecs.blocktreeords.package-info,6,/scratch/hpc-prf-dssecs/group4/src/lucene/lucene/codecs/src/java/org/apache/lucene/codecs/blocktreeords/package-info.java
org.apache.lucene.codecs.bloom.package-info,6,/scratch/hpc-prf-dssecs/group4/src/lucene/lucene/codecs/src/java/org/apache/lucene/codecs/bloom/package-info.java
org.apache.lucene.codecs.memory.package-info,6,/scratch/hpc-prf-dssecs/group4/src/lucene/lucene/codecs/src/java/org/apache/lucene/codecs/memory/package-info.java
org.apache.lucene.codecs.simpletext.package-info,6,/scratch/hpc-prf-dssecs/group4/src/lucene/lucene/codecs/src/java/org/apache/lucene/codecs/simpletext/package-info.java
org.apache.lucene.codecs.uniformsplit.FSTDictionary,6,/scratch/hpc-prf-dssecs/group4/src/lucene/lucene/codecs/src/java/org/apache/lucene/codecs/uniformsplit/FSTDictionary.java
org.apache.lucene.codecs.uniformsplit.sharedterms.FieldMetadataTermState,7,/scratch/hpc-prf-dssecs/group4/src/lucene/lucene/codecs/src/java/org/apache/lucene/codecs/uniformsplit/sharedterms/FieldMetadataTermState.java
org.apache.lucene.codecs.uniformsplit.sharedterms.STUniformSplitTermsWriter,7,/scratch/hpc-prf-dssecs/group4/src/lucene/lucene/codecs/src/java/org/apache/lucene/codecs/uniformsplit/sharedterms/STUniformSplitTermsWriter.java
org.apache.lucene.codecs.uniformsplit.sharedterms.UnionFieldMetadataBuilder,7,/scratch/hpc-prf-dssecs/group4/src/lucene/lucene/codecs/src/java/org/apache/lucene/codecs/uniformsplit/sharedterms/UnionFieldMetadataBuilder.java
org.apache.lucene.codecs.uniformsplit.BlockHeader,8,/scratch/hpc-prf-dssecs/group4/src/lucene/lucene/codecs/src/java/org/apache/lucene/codecs/uniformsplit/BlockHeader.java
org.apache.lucene.codecs.uniformsplit.UniformSplitTermsWriter,8,/scratch/hpc-prf-dssecs/group4/src/lucene/lucene/codecs/src/java/org/apache/lucene/codecs/uniformsplit/UniformSplitTermsWriter.java
org.apache.lucene.codecs.bloom.MurmurHash64,9,/scratch/hpc-prf-dssecs/group4/src/lucene/lucene/codecs/src/java/org/apache/lucene/codecs/bloom/MurmurHash64.java
